x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-105960.66,71113.67,80.77,131,2015-03-04,2.00,K,18.80,K,1.10,K,91.00,K,3.60,K
-105960.66,71113.67,80.77,131,2015-03-05,4.10,K,22.90,K,0.90,K,91.00,K,5.40,K
-105960.66,71113.67,80.77,131,2015-03-06,4.00,K,22.70,K,0.90,K,94.00,K,5.20,K
-105960.66,71113.67,80.77,131,2015-03-07,5.40,K,24.60,K,0.80,K,87.00,K,6.80,K
-105960.66,71113.67,80.77,131,2015-03-08,7.30,K,24.30,K,1.10,K,85.00,K,7.70,K
-105960.66,71113.67,80.77,131,2015-03-09,6.60,K,24.50,K,0.90,K,92.00,K,9.00,K
-105960.66,71113.67,80.77,131,2015-03-10,8.70,K,24.00,K,0.90,K,90.00,K,10.30,K
-105960.66,71113.67,80.77,131,2015-03-11,11.60,K,18.40,K,1.20,K,94.00,K,11.60,K
-105960.66,71113.67,80.77,131,2015-03-12,8.80,K,24.20,K,1.70,K,95.00,K,10.20,K
-105960.66,71113.67,80.77,131,2015-03-13,12.00,K,25.30,K,1.00,K,82.00,K,11.60,K
-105960.66,71113.67,80.77,131,2015-03-14,13.10,Y,28.70,K,0.90,K,84.00,K,11.90,Y
-105960.66,71113.67,80.77,131,2015-03-15,11.00,K,24.30,K,1.20,K,70.00,K,7.20,K
-105960.66,71113.67,80.77,131,2015-03-16,9.70,K,21.30,K,1.20,K,83.00,K,9.50,K
-105960.66,71113.67,80.77,131,2015-03-17,10.00,K,23.70,K,1.10,K,93.00,K,10.70,K
-105960.66,71113.67,80.77,131,2015-03-18,6.60,K,24.40,K,1.00,K,94.00,K,8.10,K
-105960.66,71113.67,80.77,131,2015-03-19,0.00,Y,27.20,K,1.00,K,93.00,K,8.50,Y
-105960.66,71113.67,80.77,131,2015-03-20,8.90,K,22.90,K,1.10,K,85.00,K,7.80,K
-105960.66,71113.67,80.77,131,2015-03-21,9.00,K,23.80,K,1.30,K,81.00,K,8.90,K
-105960.66,71113.67,80.77,131,2015-03-22,12.20,K,20.60,K,1.70,K,91.00,K,10.10,K
-105960.66,71113.67,80.77,131,2015-03-23,10.50,K,19.40,K,1.50,K,94.00,K,8.80,K
-105960.66,71113.67,80.77,131,2015-03-24,9.60,K,20.40,K,1.30,K,82.00,K,8.30,K
-105960.66,71113.67,80.77,131,2015-03-25,8.50,K,25.30,K,1.10,K,89.00,K,8.50,K
-105960.66,71113.67,80.77,131,2015-03-26,9.40,K,28.00,K,0.80,K,91.00,K,10.80,K
-105960.66,71113.67,80.77,131,2015-03-27,11.60,K,28.80,K,1.20,K,84.00,K,10.70,Y
-105960.66,71113.67,80.77,131,2015-03-28,9.60,K,27.70,K,1.50,K,89.00,K,7.80,K
-105960.66,71113.67,80.77,131,2015-03-29,8.50,K,28.90,K,0.90,K,80.00,K,8.40,K
-105960.66,71113.67,80.77,131,2015-03-30,9.10,K,27.80,K,1.30,K,89.00,K,10.00,K
-105960.66,71113.67,80.77,131,2015-03-31,9.80,K,22.50,K,2.10,K,80.00,K,5.50,K
-105960.66,71113.67,80.77,131,2015-04-01,4.80,K,20.80,K,1.40,K,79.00,K,0.80,K
-105960.66,71113.67,80.77,131,2015-04-02,6.00,K,22.00,K,2.30,K,84.00,K,0.60,K
-105960.66,71113.67,80.77,131,2015-04-03,4.40,K,24.40,K,1.10,K,83.00,K,1.90,K
-105960.66,71113.67,80.77,131,2015-04-04,7.30,K,21.70,K,1.80,K,73.00,K,3.40,K
-105960.66,71113.67,80.77,131,2015-04-05,6.20,K,14.50,K,1.70,K,88.00,K,5.20,K
-105960.66,71113.67,80.77,131,2015-04-06,3.70,K,16.90,K,1.30,K,87.00,K,3.60,K
-105960.66,71113.67,80.77,131,2015-04-07,7.30,K,13.30,K,1.90,K,92.00,K,6.10,K
-105960.66,71113.67,80.77,131,2015-04-08,5.30,K,17.20,K,1.20,K,92.00,K,5.70,K
-105960.66,71113.67,80.77,131,2015-04-09,3.60,K,21.30,K,0.90,K,95.00,K,5.90,K
-105960.66,71113.67,80.77,131,2015-04-10,6.20,K,23.20,K,1.00,K,93.00,K,6.60,K
-105960.66,71113.67,80.77,131,2015-04-11,7.90,K,23.80,K,1.00,K,86.00,K,6.50,K
-105960.66,71113.67,80.77,131,2015-04-12,8.40,K,26.90,K,1.30,K,84.00,K,6.50,K
-105960.66,71113.67,80.77,131,2015-04-13,9.50,K,24.80,K,1.80,K,79.00,K,7.30,K
-105960.66,71113.67,80.77,131,2015-04-14,8.10,K,19.10,K,2.30,K,90.00,K,-0.40,K
-105960.66,71113.67,80.77,131,2015-04-15,7.50,K,23.40,K,3.20,Y,51.00,K,-0.90,K
-105960.66,71113.67,80.77,131,2015-04-16,,M,,M,,M,,M,,M
-105960.66,71113.67,80.77,131,2015-04-17,,M,,M,,M,,M,,M
-105960.66,71113.67,80.77,131,2015-04-18,0.00,Y,22.80,K,0.50,H,74.00,H,9.20,K
-105960.66,71113.67,80.77,131,2015-04-19,,M,26.10,K,1.60,H,85.00,H,,M
-105960.66,71113.67,80.77,131,2015-04-20,0.00,Y,27.30,K,1.70,H,87.00,H,12.40,K
-105960.66,71113.67,80.77,131,2015-04-21,10.10,K,20.70,K,2.00,K,91.00,K,10.20,K
-105960.66,71113.67,80.77,131,2015-04-22,9.00,K,24.50,K,1.20,K,94.00,K,11.30,K
-105960.66,71113.67,80.77,131,2015-04-23,10.70,K,24.80,K,1.70,K,86.00,K,11.00,K
-105960.66,71113.67,80.77,131,2015-04-24,10.20,K,21.70,K,2.30,K,94.00,K,8.20,K
-105960.66,71113.67,80.77,131,2015-04-25,10.20,K,21.00,K,1.60,K,96.00,K,9.70,K
-105960.66,71113.67,80.77,131,2015-04-26,8.30,K,24.80,K,1.60,K,89.00,K,8.20,K
-105960.66,71113.67,80.77,131,2015-04-27,10.50,K,28.80,K,1.20,K,87.00,K,11.50,K
-105960.66,71113.67,80.77,131,2015-04-28,13.20,K,29.10,K,1.60,K,78.00,K,11.80,K
-105960.66,71113.67,80.77,131,2015-04-29,11.60,K,29.20,K,1.20,K,85.00,K,11.10,K
-105960.66,71113.67,80.77,131,2015-04-30,11.50,K,32.70,K,1.10,K,87.00,K,9.10,K
-105960.66,71113.67,80.77,131,2015-05-01,13.60,K,33.20,K,1.20,K,76.00,K,10.00,K
-105960.66,71113.67,80.77,131,2015-05-02,13.00,K,29.10,K,1.70,K,75.00,K,9.30,K
-105960.66,71113.67,80.77,131,2015-05-03,10.80,K,25.50,K,1.90,K,85.00,K,9.50,K
-105960.66,71113.67,80.77,131,2015-05-04,9.40,K,24.50,K,1.90,K,91.00,K,9.60,K
-105960.66,71113.67,80.77,131,2015-05-05,9.20,K,24.60,K,1.50,K,86.00,K,9.40,K
-105960.66,71113.67,80.77,131,2015-05-06,10.50,K,25.40,K,1.50,K,79.00,K,8.00,K
-105960.66,71113.67,80.77,131,2015-05-07,9.60,K,19.80,K,1.60,K,87.00,K,7.00,K
-105960.66,71113.67,80.77,131,2015-05-08,7.00,K,22.30,K,1.50,K,89.00,K,7.70,K
-105960.66,71113.67,80.77,131,2015-05-09,9.20,K,25.80,K,1.50,K,91.00,K,10.20,K
-105960.66,71113.67,80.77,131,2015-05-10,10.50,K,26.50,K,1.70,K,89.00,K,10.00,K
-105960.66,71113.67,80.77,131,2015-05-11,11.30,K,22.70,K,2.30,K,78.00,K,8.40,K
-105960.66,71113.67,80.77,131,2015-05-12,9.40,K,21.90,K,2.10,K,80.00,K,5.30,K
-105960.66,71113.67,80.77,131,2015-05-13,9.80,K,20.20,K,2.10,K,79.00,K,6.40,K
-105960.66,71113.67,80.77,131,2015-05-14,9.20,K,22.00,K,1.40,K,94.00,K,8.60,K
-105960.66,71113.67,80.77,131,2015-05-15,10.30,K,21.80,K,1.70,K,95.00,K,9.50,K
-105960.66,71113.67,80.77,131,2015-05-16,10.20,K,24.20,K,1.70,K,85.00,K,9.80,K
-105960.66,71113.67,80.77,131,2015-05-17,10.20,K,22.40,K,1.70,K,89.00,K,9.70,K
-105960.66,71113.67,80.77,131,2015-05-18,9.50,K,22.80,K,1.80,K,91.00,K,10.00,K
-105960.66,71113.67,80.77,131,2015-05-19,10.20,K,24.80,K,1.70,K,89.00,K,9.90,K
-105960.66,71113.67,80.77,131,2015-05-20,9.50,K,23.40,K,1.80,K,91.00,K,10.50,K
-105960.66,71113.67,80.77,131,2015-05-21,11.50,K,22.70,K,2.10,K,86.00,K,10.50,K
-105960.66,71113.67,80.77,131,2015-05-22,12.80,K,23.90,K,2.00,K,86.00,K,11.20,K
-105960.66,71113.67,80.77,131,2015-05-23,12.40,K,24.90,K,1.50,K,85.00,K,11.60,K
-105960.66,71113.67,80.77,131,2015-05-24,11.40,K,27.70,K,1.80,K,90.00,K,11.80,K
-105960.66,71113.67,80.77,131,2015-05-25,11.00,K,25.90,K,1.90,K,91.00,K,11.40,K
-105960.66,71113.67,80.77,131,2015-05-26,11.70,K,26.20,K,2.10,K,87.00,K,10.80,K
-105960.66,71113.67,80.77,131,2015-05-27,10.60,K,27.50,K,1.70,K,91.00,K,11.70,K
-105960.66,71113.67,80.77,131,2015-05-28,11.30,K,30.40,K,1.30,K,91.00,K,11.90,K
-105960.66,71113.67,80.77,131,2015-05-29,11.60,K,32.00,K,1.40,K,87.00,K,11.70,K
-105960.66,71113.67,80.77,131,2015-05-30,12.30,K,33.60,K,1.50,K,84.00,K,10.20,K
-105960.66,71113.67,80.77,131,2015-05-31,12.20,K,26.60,K,2.10,K,83.00,K,9.70,K
-105960.66,71113.67,80.77,131,2015-06-01,12.10,K,25.60,K,2.00,K,83.00,K,12.10,K
-105960.66,71113.67,80.77,131,2015-06-02,,M,,M,,M,,M,,M
-105960.66,71113.67,80.77,131,2015-06-03,13.70,K,28.10,K,1.90,K,79.00,K,11.00,K
-105960.66,71113.67,80.77,131,2015-06-04,11.10,K,29.50,K,1.20,K,87.00,K,10.90,K
-105960.66,71113.67,80.77,131,2015-06-05,14.00,K,32.60,K,1.40,K,81.00,K,12.30,K
-105960.66,71113.67,80.77,131,2015-06-06,14.70,K,31.80,K,1.50,K,83.00,K,13.80,K
-105960.66,71113.67,80.77,131,2015-06-07,15.10,K,36.70,K,1.40,K,80.00,K,15.00,K
